image_name,center_x,center_y,target_size,image_w,image_h
10694_left,135,340,140,540,540
10694_right,135,340,140,540,540
10726_left,135,340,140,540,540
10726_right,135,340,140,540,540
10734_left,135,340,140,540,540
10734_right,135,340,140,540,540
10737_left,135,340,140,540,540
1075_left,135,340,140,540,540
1076_left,135,340,140,540,540
10811_left,135,340,140,540,540
10811_right,135,340,140,540,540
10831_left,135,340,140,540,540
10844_left,135,340,140,540,540
10844_right,135,340,140,540,540
10854_left,135,340,140,540,540
10854_right,135,340,140,540,540
10883_left,135,340,140,540,540
10883_right,135,340,140,540,540
10920_left,135,340,140,540,540
10920_right,135,340,140,540,540
10924_left,135,340,140,540,540
10924_right,135,340,140,540,540
10925_left,135,340,140,540,540
10945_right,135,340,140,540,540
10966_left,135,340,140,540,540
10966_right,135,340,140,540,540
10976_left,135,340,140,540,540
1098_right,135,340,140,540,540
11010_left,135,340,140,540,540
11026_left,135,340,140,540,540
11026_right,135,340,140,540,540
11040_left,135,340,140,540,540
11040_right,135,340,140,540,540
11054_left,135,340,140,540,540
11054_right,135,340,140,540,540
11058_left,135,340,140,540,540
11058_right,135,340,140,540,540
11069_left,135,340,140,540,540
1107_left,135,340,140,540,540
1107_right,135,340,140,540,540
11085_left,135,340,140,540,540
11085_right,135,340,140,540,540
11089_left,135,340,140,540,540
11089_right,135,340,140,540,540
11098_left,135,340,140,540,540
11098_right,135,340,140,540,540
1111_left,135,340,140,540,540
1111_right,135,340,140,540,540
11120_left,135,340,140,540,540
11120_right,135,340,140,540,540
11125_left,135,340,140,540,540
11147_left,135,340,140,540,540
11156_left,135,340,140,540,540
11156_right,135,340,140,540,540
11159_left,135,340,140,540,540
11164_right,135,340,140,540,540
11165_left,135,340,140,540,540
11165_right,135,340,140,540,540
11176_left,135,340,140,540,540
11176_right,135,340,140,540,540
11183_left,135,340,140,540,540
11187_left,135,340,140,540,540
11196_left,135,340,140,540,540
1119_right,135,340,140,540,540
11206_left,135,340,140,540,540
11209_left,135,340,140,540,540
11209_right,135,340,140,540,540
11217_left,135,340,140,540,540
11217_right,135,340,140,540,540
11229_right,135,340,140,540,540
11230_left,135,340,140,540,540
11230_right,135,340,140,540,540
11231_right,135,340,140,540,540
11238_left,135,340,140,540,540
11238_right,135,340,140,540,540
11241_right,135,340,140,540,540
11243_left,135,340,140,540,540
11243_right,135,340,140,540,540
11249_left,135,340,140,540,540
11249_right,135,340,140,540,540
11270_left,135,340,140,540,540
11270_right,135,340,140,540,540
11288_left,135,340,140,540,540
11288_right,135,340,140,540,540
11291_left,135,340,140,540,540
11291_right,135,340,140,540,540
11292_left,135,340,140,540,540
11315_right,135,340,140,540,540
11316_left,135,340,140,540,540
11316_right,135,340,140,540,540
11345_left,135,340,140,540,540
11345_right,135,340,140,540,540
11364_right,135,340,140,540,540
11384_left,135,340,140,540,540
11384_right,135,340,140,540,540
11387_left,135,340,140,540,540
11387_right,135,340,140,540,540
11408_left,135,340,140,540,540
11409_left,135,340,140,540,540
11409_right,135,340,140,540,540
1140_left,135,340,140,540,540
1140_right,135,340,140,540,540
11417_left,135,340,140,540,540
1142_right,135,340,140,540,540
11455_right,135,340,140,540,540
1145_right,135,340,140,540,540
11462_left,135,340,140,540,540
11462_right,135,340,140,540,540
11496_left,135,340,140,540,540
11496_right,135,340,140,540,540
11503_left,135,340,140,540,540
11503_right,135,340,140,540,540
1152_right,135,340,140,540,540
11539_left,135,340,140,540,540
11539_right,135,340,140,540,540
11623_left,135,340,140,540,540
11623_right,135,340,140,540,540
11624_right,135,340,140,540,540
11625_left,135,340,140,540,540
11625_right,135,340,140,540,540
11646_left,135,340,140,540,540
11646_right,135,340,140,540,540
11647_left,135,340,140,540,540
11647_right,135,340,140,540,540
11648_left,135,340,140,540,540
11648_right,135,340,140,540,540
11649_left,135,340,140,540,540
11649_right,135,340,140,540,540
11650_left,135,340,140,540,540
11650_right,135,340,140,540,540
11651_left,135,340,140,540,540
11651_right,135,340,140,540,540
11661_left,135,340,140,540,540
11661_right,135,340,140,540,540
1167_left,135,340,140,540,540
1167_right,135,340,140,540,540
11697_left,135,340,140,540,540
11698_left,135,340,140,540,540
11698_right,135,340,140,540,540
11703_left,135,340,140,540,540
11703_right,135,340,140,540,540
11724_right,135,340,140,540,540
11734_right,135,340,140,540,540
11740_right,135,340,140,540,540
11759_left,135,340,140,540,540
11759_right,135,340,140,540,540
11770_left,135,340,140,540,540
11770_right,135,340,140,540,540
11772_left,135,340,140,540,540
11772_right,135,340,140,540,540
11776_left,135,340,140,540,540
11776_right,135,340,140,540,540
1178_left,135,340,140,540,540
1178_right,135,340,140,540,540
11790_left,135,340,140,540,540
11790_right,135,340,140,540,540
11815_left,135,340,140,540,540
11823_left,135,340,140,540,540
11823_right,135,340,140,540,540
11826_right,135,340,140,540,540
11847_left,135,340,140,540,540
11847_right,135,340,140,540,540
11863_left,135,340,140,540,540
11863_right,135,340,140,540,540
11910_left,135,340,140,540,540
11910_right,135,340,140,540,540
11923_left,135,340,140,540,540
11923_right,135,340,140,540,540
11962_left,135,340,140,540,540
11962_right,135,340,140,540,540
11965_left,135,340,140,540,540
11965_right,135,340,140,540,540
11975_left,135,340,140,540,540
11983_right,135,340,140,540,540
11988_left,135,340,140,540,540
11988_right,135,340,140,540,540
12000_right,135,340,140,540,540
12003_left,135,340,140,540,540
12003_right,135,340,140,540,540
12005_left,135,340,140,540,540
12005_right,135,340,140,540,540
12036_left,135,340,140,540,540
12036_right,135,340,140,540,540
12042_left,135,340,140,540,540
1204_left,135,340,140,540,540
1204_right,135,340,140,540,540
12082_left,135,340,140,540,540
12082_right,135,340,140,540,540
12089_left,135,340,140,540,540
12089_right,135,340,140,540,540
12092_left,135,340,140,540,540
12092_right,135,340,140,540,540
12101_left,135,340,140,540,540
12101_right,135,340,140,540,540
12111_right,135,340,140,540,540
12129_right,135,340,140,540,540
12211_right,135,340,140,540,540
12257_left,135,340,140,540,540
12257_right,135,340,140,540,540
12268_left,135,340,140,540,540
12271_left,135,340,140,540,540
12271_right,135,340,140,540,540
12286_left,135,340,140,540,540
12286_right,135,340,140,540,540
12290_left,135,340,140,540,540
12290_right,135,340,140,540,540
12299_left,135,340,140,540,540
12301_left,135,340,140,540,540
12301_right,135,340,140,540,540
12306_right,135,340,140,540,540
12316_left,135,340,140,540,540
12325_left,135,340,140,540,540
12325_right,135,340,140,540,540
12329_left,135,340,140,540,540
12329_right,135,340,140,540,540
1233_left,135,340,140,540,540
1233_right,135,340,140,540,540
12370_right,135,340,140,540,540
12372_right,135,340,140,540,540
12386_left,135,340,140,540,540
12400_right,135,340,140,540,540
12410_left,135,340,140,540,540
12410_right,135,340,140,540,540
12434_left,135,340,140,540,540
12434_right,135,340,140,540,540
12441_left,135,340,140,540,540
12441_right,135,340,140,540,540
12445_left,135,340,140,540,540
12445_right,135,340,140,540,540
12451_left,135,340,140,540,540
12451_right,135,340,140,540,540
12478_right,135,340,140,540,540
12480_left,135,340,140,540,540
12480_right,135,340,140,540,540
12481_left,135,340,140,540,540
12481_right,135,340,140,540,540
12490_left,135,340,140,540,540
12492_left,135,340,140,540,540
12492_right,135,340,140,540,540
12503_left,135,340,140,540,540
12514_left,135,340,140,540,540
12525_left,135,340,140,540,540
12525_right,135,340,140,540,540
12536_left,135,340,140,540,540
12536_right,135,340,140,540,540
12539_right,135,340,140,540,540
12563_right,135,340,140,540,540
12567_left,135,340,140,540,540
12567_right,135,340,140,540,540
12575_right,135,340,140,540,540
12587_left,135,340,140,540,540
12587_right,135,340,140,540,540
12589_left,135,340,140,540,540
12590_left,135,340,140,540,540
12590_right,135,340,140,540,540
1259_left,135,340,140,540,540
1259_right,135,340,140,540,540
12614_left,135,340,140,540,540
12628_left,135,340,140,540,540
12628_right,135,340,140,540,540
12630_left,135,340,140,540,540
12630_right,135,340,140,540,540
12650_left,135,340,140,540,540
12650_right,135,340,140,540,540
12654_right,135,340,140,540,540
12666_left,135,340,140,540,540
12666_right,135,340,140,540,540
12672_left,135,340,140,540,540
12672_right,135,340,140,540,540
12699_left,135,340,140,540,540
12699_right,135,340,140,540,540
12709_right,135,340,140,540,540
12734_left,135,340,140,540,540
12734_right,135,340,140,540,540
12739_left,135,340,140,540,540
12739_right,135,340,140,540,540
12743_left,135,340,140,540,540
12743_right,135,340,140,540,540
12756_left,135,340,140,540,540
12756_right,135,340,140,540,540
12764_right,135,340,140,540,540
12775_left,135,340,140,540,540
12775_right,135,340,140,540,540
12789_left,135,340,140,540,540
12789_right,135,340,140,540,540
12795_right,135,340,140,540,540
12798_left,135,340,140,540,540
12804_right,135,340,140,540,540
12805_left,135,340,140,540,540
12805_right,135,340,140,540,540
12810_right,135,340,140,540,540
12831_right,135,340,140,540,540
12835_left,135,340,140,540,540
12835_right,135,340,140,540,540
12839_left,135,340,140,540,540
12839_right,135,340,140,540,540
12857_left,135,340,140,540,540
12857_right,135,340,140,540,540
12859_left,135,340,140,540,540
12859_right,135,340,140,540,540
12872_left,135,340,140,540,540
12895_left,135,340,140,540,540
12903_left,135,340,140,540,540
1290_left,135,340,140,540,540
1290_right,135,340,140,540,540
12912_right,135,340,140,540,540
12929_left,135,340,140,540,540
12929_right,135,340,140,540,540
12931_left,135,340,140,540,540
12931_right,135,340,140,540,540
12944_left,135,340,140,540,540
12944_right,135,340,140,540,540
12948_right,135,340,140,540,540
12951_left,135,340,140,540,540
12951_right,135,340,140,540,540
1296_left,135,340,140,540,540
1296_right,135,340,140,540,540
12988_left,135,340,140,540,540
12988_right,135,340,140,540,540
12990_left,135,340,140,540,540
12992_left,135,340,140,540,540
12992_right,135,340,140,540,540
129_left,135,340,140,540,540
129_right,135,340,140,540,540
13002_left,135,340,140,540,540
13002_right,135,340,140,540,540
13005_left,135,340,140,540,540
13005_right,135,340,140,540,540
13012_left,135,340,140,540,540
13012_right,135,340,140,540,540
13015_left,135,340,140,540,540
13015_right,135,340,140,540,540
13029_left,135,340,140,540,540
13038_left,135,340,140,540,540
13051_left,135,340,140,540,540
13066_left,135,340,140,540,540
13099_left,135,340,140,540,540
13099_right,135,340,140,540,540
13112_left,135,340,140,540,540
13112_right,135,340,140,540,540
13125_left,135,340,140,540,540
13125_right,135,340,140,540,540
13126_right,135,340,140,540,540
13161_left,135,340,140,540,540
13161_right,135,340,140,540,540
13169_right,135,340,140,540,540
13175_left,135,340,140,540,540
13175_right,135,340,140,540,540
13180_left,135,340,140,540,540
13180_right,135,340,140,540,540
13201_left,135,340,140,540,540
13201_right,135,340,140,540,540
13239_left,135,340,140,540,540
13239_right,135,340,140,540,540
1324_right,135,340,140,540,540
13252_left,135,340,140,540,540
13252_right,135,340,140,540,540
13254_left,135,340,140,540,540
13254_right,135,340,140,540,540
13267_right,135,340,140,540,540
13270_right,135,340,140,540,540
13308_left,135,340,140,540,540
13323_right,135,340,140,540,540
13326_left,135,340,140,540,540
13345_left,135,340,140,540,540
13353_left,135,340,140,540,540
13353_right,135,340,140,540,540
13417_left,135,340,140,540,540
13417_right,135,340,140,540,540
13420_left,135,340,140,540,540
13446_left,135,340,140,540,540
13446_right,135,340,140,540,540
13486_left,135,340,140,540,540
13486_right,135,340,140,540,540
13489_right,135,340,140,540,540
13493_left,135,340,140,540,540
13494_left,135,340,140,540,540
13495_left,135,340,140,540,540
13527_left,135,340,140,540,540
13534_left,135,340,140,540,540
13534_right,135,340,140,540,540
13566_left,135,340,140,540,540
13566_right,135,340,140,540,540
13567_left,135,340,140,540,540
13568_left,135,340,140,540,540
13568_right,135,340,140,540,540
13584_left,135,340,140,540,540
13584_right,135,340,140,540,540
13585_left,135,340,140,540,540
13585_right,135,340,140,540,540
13588_left,135,340,140,540,540
13591_left,135,340,140,540,540
13597_left,135,340,140,540,540
13597_right,135,340,140,540,540
13605_left,135,340,140,540,540
13605_right,135,340,140,540,540
13607_left,135,340,140,540,540
13607_right,135,340,140,540,540
13627_left,135,340,140,540,540
13627_right,135,340,140,540,540
1362_left,135,340,140,540,540
1362_right,135,340,140,540,540
13638_left,135,340,140,540,540
13638_right,135,340,140,540,540
13643_left,135,340,140,540,540
13644_left,135,340,140,540,540
13644_right,135,340,140,540,540
13651_left,135,340,140,540,540
13660_left,135,340,140,540,540
13667_left,135,340,140,540,540
13667_right,135,340,140,540,540
13668_left,135,340,140,540,540
13668_right,135,340,140,540,540
1367_left,135,340,140,540,540
1367_right,135,340,140,540,540
13684_left,135,340,140,540,540
13704_left,135,340,140,540,540
13704_right,135,340,140,540,540
13705_right,135,340,140,540,540
13753_left,135,340,140,540,540
13768_left,135,340,140,540,540
13768_right,135,340,140,540,540
13773_left,135,340,140,540,540
13773_right,135,340,140,540,540
13780_left,135,340,140,540,540
13780_right,135,340,140,540,540
13786_left,135,340,140,540,540
13786_right,135,340,140,540,540
13808_right,135,340,140,540,540
13820_left,135,340,140,540,540
13820_right,135,340,140,540,540
13821_left,135,340,140,540,540
13848_left,135,340,140,540,540
13848_right,135,340,140,540,540
13856_left,135,340,140,540,540
13892_right,135,340,140,540,540
1391_right,135,340,140,540,540
13923_left,135,340,140,540,540
13923_right,135,340,140,540,540
13931_left,135,340,140,540,540
13931_right,135,340,140,540,540
13933_right,135,340,140,540,540
13966_right,135,340,140,540,540
13971_right,135,340,140,540,540
13975_left,135,340,140,540,540
13975_right,135,340,140,540,540
14020_right,135,340,140,540,540
14021_left,135,340,140,540,540
14025_left,135,340,140,540,540
14045_left,135,340,140,540,540
14045_right,135,340,140,540,540
14048_left,135,340,140,540,540
14048_right,135,340,140,540,540
14053_left,135,340,140,540,540
14053_right,135,340,140,540,540
14078_left,135,340,140,540,540
14078_right,135,340,140,540,540
1407_left,135,340,140,540,540
1407_right,135,340,140,540,540
14094_left,135,340,140,540,540
14097_left,135,340,140,540,540
14119_left,135,340,140,540,540
14128_left,135,340,140,540,540
1412_left,135,340,140,540,540
14139_left,135,340,140,540,540
14152_right,135,340,140,540,540
14159_left,135,340,140,540,540
14159_right,135,340,140,540,540
14160_left,135,340,140,540,540
14160_right,135,340,140,540,540
1419_left,135,340,140,540,540
1419_right,135,340,140,540,540
14202_left,135,340,140,540,540
14202_right,135,340,140,540,540
14205_left,135,340,140,540,540
14205_right,135,340,140,540,540
14228_left,135,340,140,540,540
14249_left,135,340,140,540,540
14249_right,135,340,140,540,540
14269_left,135,340,140,540,540
14269_right,135,340,140,540,540
14282_left,135,340,140,540,540
14282_right,135,340,140,540,540
14306_left,135,340,140,540,540
14323_left,135,340,140,540,540
14323_right,135,340,140,540,540
14325_left,135,340,140,540,540
14336_right,135,340,140,540,540
14339_left,135,340,140,540,540
14339_right,135,340,140,540,540
14397_right,135,340,140,540,540
14404_left,135,340,140,540,540
14410_left,135,340,140,540,540
14410_right,135,340,140,540,540
14413_left,135,340,140,540,540
14413_right,135,340,140,540,540
14425_left,135,340,140,540,540
14425_right,135,340,140,540,540
14436_left,135,340,140,540,540
1444_left,135,340,140,540,540
1444_right,135,340,140,540,540
14456_left,135,340,140,540,540
14463_left,135,340,140,540,540
14463_right,135,340,140,540,540
14466_left,135,340,140,540,540
14467_left,135,340,140,540,540
14474_left,135,340,140,540,540
14474_right,135,340,140,540,540
14486_left,135,340,140,540,540
14486_right,135,340,140,540,540
14490_left,135,340,140,540,540
14490_right,135,340,140,540,540
14495_left,135,340,140,540,540
14501_left,135,340,140,540,540
14510_left,135,340,140,540,540
14510_right,135,340,140,540,540
14530_left,135,340,140,540,540
14530_right,135,340,140,540,540
14548_left,135,340,140,540,540
14548_right,135,340,140,540,540
14626_left,135,340,140,540,540
14626_right,135,340,140,540,540
14684_left,135,340,140,540,540
14684_right,135,340,140,540,540
14688_left,135,340,140,540,540
14688_right,135,340,140,540,540
1469_left,135,340,140,540,540
1469_right,135,340,140,540,540
14703_left,135,340,140,540,540
14703_right,135,340,140,540,540
14710_right,135,340,140,540,540
14723_left,135,340,140,540,540
14723_right,135,340,140,540,540
14731_left,135,340,140,540,540
14731_right,135,340,140,540,540
14748_left,135,340,140,540,540
14748_right,135,340,140,540,540
14754_left,135,340,140,540,540
14754_right,135,340,140,540,540
1475_left,135,340,140,540,540
1475_right,135,340,140,540,540
14770_right,135,340,140,540,540
14807_left,135,340,140,540,540
14807_right,135,340,140,540,540
14811_left,135,340,140,540,540
14811_right,135,340,140,540,540
14834_left,135,340,140,540,540
14834_right,135,340,140,540,540
14846_right,135,340,140,540,540
14850_left,135,340,140,540,540
14855_left,135,340,140,540,540
14855_right,135,340,140,540,540
14876_left,135,340,140,540,540
14876_right,135,340,140,540,540
1487_left,135,340,140,540,540
14880_left,135,340,140,540,540
14880_right,135,340,140,540,540
14892_left,135,340,140,540,540
14892_right,135,340,140,540,540
14908_left,135,340,140,540,540
14908_right,135,340,140,540,540
14915_left,135,340,140,540,540
14915_right,135,340,140,540,540
14927_left,135,340,140,540,540
14927_right,135,340,140,540,540
1495_left,135,340,140,540,540
1495_right,135,340,140,540,540
1496_left,135,340,140,540,540
1496_right,135,340,140,540,540
14987_left,135,340,140,540,540
14992_left,135,340,140,540,540
14992_right,135,340,140,540,540
15000_right,135,340,140,540,540
1500_left,135,340,140,540,540
1501_left,135,340,140,540,540
1501_right,135,340,140,540,540
15023_right,135,340,140,540,540
15034_left,135,340,140,540,540
15034_right,135,340,140,540,540
15056_right,135,340,140,540,540
1505_left,135,340,140,540,540
15066_right,135,340,140,540,540
15074_left,135,340,140,540,540
15074_right,135,340,140,540,540
15080_left,135,340,140,540,540
15083_left,135,340,140,540,540
15095_left,135,340,140,540,540
1509_right,135,340,140,540,540
15114_right,135,340,140,540,540
15117_left,135,340,140,540,540
15117_right,135,340,140,540,540
15120_left,135,340,140,540,540
15120_right,135,340,140,540,540
15138_left,135,340,140,540,540
15138_right,135,340,140,540,540
15154_left,135,340,140,540,540
15154_right,135,340,140,540,540
15185_left,135,340,140,540,540
15185_right,135,340,140,540,540
15193_left,135,340,140,540,540
15193_right,135,340,140,540,540
15222_left,135,340,140,540,540
15222_right,135,340,140,540,540
15225_right,135,340,140,540,540
15257_right,135,340,140,540,540
1526_left,135,340,140,540,540
15273_left,135,340,140,540,540
15273_right,135,340,140,540,540
15274_right,135,340,140,540,540
15276_left,135,340,140,540,540
15276_right,135,340,140,540,540
15278_left,135,340,140,540,540
15278_right,135,340,140,540,540
1527_left,135,340,140,540,540
15297_left,135,340,140,540,540
15297_right,135,340,140,540,540
15302_left,135,340,140,540,540
15302_right,135,340,140,540,540
15309_left,135,340,140,540,540
15309_right,135,340,140,540,540
1530_left,135,340,140,540,540
1530_right,135,340,140,540,540
15351_right,135,340,140,540,540
15354_left,135,340,140,540,540
15354_right,135,340,140,540,540
1536_left,135,340,140,540,540
1536_right,135,340,140,540,540
15375_right,135,340,140,540,540
15385_left,135,340,140,540,540
15385_right,135,340,140,540,540
15396_left,135,340,140,540,540
15402_left,135,340,140,540,540
15402_right,135,340,140,540,540
1540_left,135,340,140,540,540
1541_left,135,340,140,540,540
1541_right,135,340,140,540,540
15438_right,135,340,140,540,540
15442_left,135,340,140,540,540
15442_right,135,340,140,540,540
1544_left,135,340,140,540,540
15468_left,135,340,140,540,540
15476_left,135,340,140,540,540
15481_left,135,340,140,540,540
15487_right,135,340,140,540,540
15493_left,135,340,140,540,540
15493_right,135,340,140,540,540
15509_left,135,340,140,540,540
15509_right,135,340,140,540,540
15515_left,135,340,140,540,540
15515_right,135,340,140,540,540
15523_left,135,340,140,540,540
15523_right,135,340,140,540,540
15529_left,135,340,140,540,540
1552_left,135,340,140,540,540
1552_right,135,340,140,540,540
15531_left,135,340,140,540,540
15531_right,135,340,140,540,540
15544_left,135,340,140,540,540
15544_right,135,340,140,540,540
15557_left,135,340,140,540,540
1557_right,135,340,140,540,540
15582_left,135,340,140,540,540
15582_right,135,340,140,540,540
15594_left,135,340,140,540,540
15594_right,135,340,140,540,540
155_right,135,340,140,540,540
15602_right,135,340,140,540,540
15615_left,135,340,140,540,540
15615_right,135,340,140,540,540
15631_left,135,340,140,540,540
15636_left,135,340,140,540,540
15636_right,135,340,140,540,540
15639_left,135,340,140,540,540
15639_right,135,340,140,540,540
15640_left,135,340,140,540,540
15640_right,135,340,140,540,540
15656_left,135,340,140,540,540
15656_right,135,340,140,540,540
15667_left,135,340,140,540,540
15688_left,135,340,140,540,540
15688_right,135,340,140,540,540
15696_left,135,340,140,540,540
15696_right,135,340,140,540,540
15711_left,135,340,140,540,540
15711_right,135,340,140,540,540
15712_left,135,340,140,540,540
15712_right,135,340,140,540,540
15756_left,135,340,140,540,540
15756_right,135,340,140,540,540
15763_right,135,340,140,540,540
15793_left,135,340,140,540,540
15799_left,135,340,140,540,540
15799_right,135,340,140,540,540
15855_left,135,340,140,540,540
15885_left,135,340,140,540,540
15897_left,135,340,140,540,540
15898_left,135,340,140,540,540
15898_right,135,340,140,540,540
15914_left,135,340,140,540,540
15914_right,135,340,140,540,540
15918_left,135,340,140,540,540
15918_right,135,340,140,540,540
15923_left,135,340,140,540,540
15938_left,135,340,140,540,540
15938_right,135,340,140,540,540
15941_right,135,340,140,540,540
15970_left,135,340,140,540,540
15970_right,135,340,140,540,540
15981_left,135,340,140,540,540
15981_right,135,340,140,540,540
15988_left,135,340,140,540,540
15988_right,135,340,140,540,540
1599_left,135,340,140,540,540
1599_right,135,340,140,540,540
15_right,135,340,140,540,540
16007_left,135,340,140,540,540
16009_left,135,340,140,540,540
16009_right,135,340,140,540,540
16022_left,135,340,140,540,540
16022_right,135,340,140,540,540
16030_left,135,340,140,540,540
16030_right,135,340,140,540,540
16031_left,135,340,140,540,540
16031_right,135,340,140,540,540
16035_left,135,340,140,540,540
16036_left,135,340,140,540,540
16038_left,135,340,140,540,540
16038_right,135,340,140,540,540
16043_left,135,340,140,540,540
16043_right,135,340,140,540,540
16046_left,135,340,140,540,540
16061_left,135,340,140,540,540
1607_left,135,340,140,540,540
1607_right,135,340,140,540,540
16095_left,135,340,140,540,540
16134_left,135,340,140,540,540
16138_left,135,340,140,540,540
16138_right,135,340,140,540,540
1614_left,135,340,140,540,540
1614_right,135,340,140,540,540
16150_left,135,340,140,540,540
16150_right,135,340,140,540,540
16154_left,135,340,140,540,540
16171_right,135,340,140,540,540
16201_right,135,340,140,540,540
16224_left,135,340,140,540,540
16238_left,135,340,140,540,540
16290_right,135,340,140,540,540
16294_left,135,340,140,540,540
16294_right,135,340,140,540,540
16327_left,135,340,140,540,540
16327_right,135,340,140,540,540
1632_left,135,340,140,540,540
1632_right,135,340,140,540,540
16350_left,135,340,140,540,540
16351_left,135,340,140,540,540
16360_left,135,340,140,540,540
16360_right,135,340,140,540,540
16365_left,135,340,140,540,540
16365_right,135,340,140,540,540
1636_left,135,340,140,540,540
1636_right,135,340,140,540,540
16375_right,135,340,140,540,540
16386_right,135,340,140,540,540
16391_left,135,340,140,540,540
16391_right,135,340,140,540,540
16408_left,135,340,140,540,540
16408_right,135,340,140,540,540
1640_right,135,340,140,540,540
16429_left,135,340,140,540,540
16429_right,135,340,140,540,540
16445_left,135,340,140,540,540
16445_right,135,340,140,540,540
16450_left,135,340,140,540,540
16450_right,135,340,140,540,540
16452_left,135,340,140,540,540
16452_right,135,340,140,540,540
16510_left,135,340,140,540,540
16510_right,135,340,140,540,540
16561_left,135,340,140,540,540
16561_right,135,340,140,540,540
16569_right,135,340,140,540,540
16581_left,135,340,140,540,540
16582_left,135,340,140,540,540
16582_right,135,340,140,540,540
16585_left,135,340,140,540,540
16585_right,135,340,140,540,540
16597_left,135,340,140,540,540
16597_right,135,340,140,540,540
16600_right,135,340,140,540,540
16602_left,135,340,140,540,540
16602_right,135,340,140,540,540
16607_left,135,340,140,540,540
16609_left,135,340,140,540,540
16609_right,135,340,140,540,540
16627_left,135,340,140,540,540
16627_right,135,340,140,540,540
16629_left,135,340,140,540,540
16629_right,135,340,140,540,540
16697_right,135,340,140,540,540
16718_left,135,340,140,540,540
16732_left,135,340,140,540,540
16741_right,135,340,140,540,540
16746_left,135,340,140,540,540
16746_right,135,340,140,540,540
16748_left,135,340,140,540,540
16748_right,135,340,140,540,540
16757_left,135,340,140,540,540
16757_right,135,340,140,540,540
16759_right,135,340,140,540,540
1675_left,135,340,140,540,540
1675_right,135,340,140,540,540
16774_left,135,340,140,540,540
16777_left,135,340,140,540,540
16777_right,135,340,140,540,540
16815_left,135,340,140,540,540
16832_left,135,340,140,540,540
16832_right,135,340,140,540,540
16835_left,135,340,140,540,540
16871_left,135,340,140,540,540
16871_right,135,340,140,540,540
1687_left,135,340,140,540,540
